review_id,review_text,brand,product,date,sentiment,user_verified,rating
f1d55d32-4f35-41e9-bfd3-f52fb8267fc1,Absolutely amazing. It's an average product,Gadgetron,Phone,2022-03-08,Positive,False,4
2e249ef3-5889-46d7-923c-5562de691a6f,Absolutely amazing. Just starting to use it,TechPro,Camera,2021-01-16,Positive,True,4
833fc9dc-dc86-42fb-bb68-591f50f846f5,Worth every penny. Just starting to use it,NovaTech,Camera,2022-07-14,Positive,False,5
779cc725-5c91-420f-aa5e-ff7b406b6e67,Perfect product. It's an average product,NovaTech,Laptop,2022-07-24,Positive,True,5
3d499ee9-ba5d-441a-8830-793a9c5f5c24,Works flawlessly. No issues with delivery,Gadgetron,Phone,2022-04-21,Positive,False,5
84f4572c-966b-495d-9298-45405e505eec,Worth every penny. Could be better,TechPro,Camera,2021-01-25,Positive,False,5
65b4e946-506a-4efd-990c-8592faae395c,Very satisfied. No issues with delivery,TechPro,Laptop,2023-06-05,Positive,True,5
6de7e62c-884f-4b93-b162-3eec3fef20be,Absolutely amazing. Packaging was okay,TechPro,Laptop,2022-06-09,Positive,False,5
4484bb27-1eff-4ebe-9aa0-7e257bef143d,Perfect product. Could be better,SmartWare,Laptop,2021-03-12,Positive,True,5
87df98f6-285e-4f67-84b8-1c1f19334c41,Great value for money. Just starting to use it,NovaTech,Tablet,2023-07-31,Positive,False,4
2ad3ffff-b379-49bc-880d-f15c8f03ea7b,Absolutely amazing. Just starting to use it,SmartWare,Tablet,2021-09-15,Positive,True,4
897a5aea-43ae-4599-956f-6487ad79e979,Worth every penny. Delivery was fast,SmartWare,Tablet,2023-05-27,Positive,False,5
83b7bc68-46ba-42a7-8b56-b8a3ed4fc7cd,Great value for money. Delivery was fast,NovaTech,Camera,2023-07-11,Positive,True,5
977ba936-d4b8-4c57-867f-884a9f99e809,Highly recommend. Just starting to use it,Gadgetron,Camera,2023-02-11,Positive,False,4
3d8d611a-2e72-4937-a35c-e1c40ed05afa,Very satisfied. Could be better,SmartWare,Camera,2023-11-27,Positive,False,4
9ec96838-2dcb-496a-8986-014ca384a6f2,Works flawlessly. Could be better,SmartWare,Laptop,2022-06-18,Positive,True,5
aa6e0448-c6fd-4aec-a568-8e6cafd3fe01,Great value for money. No issues with delivery,TechPro,Phone,2021-09-07,Positive,True,5
18c7bb60-14e2-4021-87ca-48a68dcb2846,Absolutely amazing. Still testing the features,Gadgetron,Laptop,2022-03-04,Positive,False,4
d8447455-714d-4b0f-9e3d-f4fc07bf1286,Love it. Could be better,NovaTech,Tablet,2022-04-28,Positive,True,5
36e31fe5-7b72-4372-b178-7317a1ebf7dd,Love it. No issues with delivery,TechPro,Laptop,2023-04-10,Positive,True,5
4251f924-d591-49fd-8019-2ab1b7f72ca0,Great value for money. Just starting to use it,NovaTech,Phone,2022-10-01,Positive,False,4
c33bb30a-1743-4f2f-b151-79d6b2a987a5,Works flawlessly. Packaging was okay,NovaTech,Phone,2023-07-10,Positive,True,4
c2326843-a887-4efe-bb17-06677dedc0ca,Love it. Delivery was fast,SmartWare,Laptop,2021-12-09,Positive,False,5
7cb67ae2-f9df-4995-bca7-b437553c5352,Worth every penny. Could be better,TechPro,Camera,2021-12-07,Positive,True,5
d4c022e8-7d17-4d6f-94a3-18b2ece7c144,Great value for money. Just starting to use it,SmartWare,Phone,2021-02-15,Positive,False,5
8561f7d8-d081-4c06-9fda-e141bcb1bf51,Very satisfied. Just starting to use it,NovaTech,Tablet,2022-03-15,Positive,False,4
d72f629f-c370-4457-8ed2-86686be3bd96,Works flawlessly. Could be better,SmartWare,Phone,2023-03-18,Positive,True,4
01922c7f-65fb-4f9f-8f37-d0f4fc0e088e,Worth every penny. Still testing the features,NovaTech,Laptop,2022-08-30,Positive,False,5
3e41d5fc-5a21-465b-9e28-3cb46bf12f01,Works flawlessly. Packaging was okay,TechPro,Laptop,2023-12-06,Positive,True,5
1fd8f45d-3a8b-42b2-b83e-3ff7a0f4df4f,Worth every penny. No issues with delivery,SmartWare,Camera,2023-03-05,Positive,True,5
29400387-f383-48f1-afe4-10028aa8f892,Works flawlessly. Just starting to use it,Gadgetron,Camera,2022-08-24,Positive,False,4
07af25bc-49a6-428b-9edb-8314053fc86f,Perfect product. It's an average product,Gadgetron,Laptop,2023-10-18,Positive,True,5
696341e2-e6c3-437d-8c4f-708b14ed4201,Works flawlessly. Packaging was okay,NovaTech,Phone,2022-09-19,Positive,True,4
24d58c30-f23d-459f-aa57-06fc1188a057,Very satisfied. Just starting to use it,Gadgetron,Phone,2023-12-20,Positive,True,4
40b18ff1-4de2-4861-84db-cb6c9b1b6553,Absolutely amazing. Could be better,NovaTech,Phone,2021-11-01,Positive,True,4
8cdea93e-e822-47b7-b898-2eb681a5db5b,Exceeded my expectations. Just starting to use it,SmartWare,Tablet,2021-10-07,Positive,False,4
a7acc3ab-146e-43c0-b8f1-ec45692d8e5a,Perfect product. Delivery was fast,SmartWare,Camera,2022-10-25,Positive,False,5
6794e585-fcc8-4f40-b9cd-1bebab4d84f7,Perfect product. Could be better,TechPro,Tablet,2022-08-07,Positive,True,4
39039a82-4203-4336-a8cb-f196956e13c4,Exceeded my expectations. No issues with delivery,TechPro,Laptop,2022-07-25,Positive,True,4
2e0440a7-9d5a-4cc3-be32-ac28eba7e2a7,Love it. Could be better,TechPro,Laptop,2021-06-25,Positive,True,5
33d5ede1-b0a7-4c49-b08e-0aa79285fae1,Perfect product. Packaging was okay,SmartWare,Laptop,2021-07-10,Positive,True,4
be03f173-c14f-4409-b6f6-0b96f7986dfd,Highly recommend. It's an average product,TechPro,Tablet,2022-09-23,Positive,False,5
3691bf0f-6e57-4323-b449-edfb6a9a5c3e,Exceeded my expectations. Just starting to use it,TechPro,Phone,2022-12-24,Positive,False,5
44936c6d-c5ca-49b2-8921-476356692fbd,Perfect product. Delivery was fast,NovaTech,Phone,2022-12-18,Positive,False,4
03dd6aa7-60c3-4c82-97e4-9e924f36802a,Worth every penny. Just starting to use it,SmartWare,Phone,2021-11-15,Positive,False,4
b34e2603-8096-4336-932a-81d5df37b104,Absolutely amazing. Could be better,SmartWare,Laptop,2021-12-18,Positive,False,5
e857987d-89d9-4b55-b699-1eb10a2c5ed8,Love it. No issues with delivery,TechPro,Camera,2021-07-01,Positive,True,5
c768a08e-3ccd-4e63-84ce-c96bddebdb21,Perfect product. Just starting to use it,SmartWare,Camera,2021-09-02,Positive,True,5
1621a794-aaa5-4495-9cb8-a5b84c0de489,Exceeded my expectations. Packaging was okay,SmartWare,Tablet,2023-02-26,Positive,False,4
1441aac2-4971-4705-bd2f-e67efdce4ff6,Very satisfied. It's an average product,NovaTech,Laptop,2021-09-19,Positive,False,4
d488ea26-c1ca-4965-9123-a5d6d5d6f6ae,Exceeded my expectations. Could be better,TechPro,Camera,2023-12-25,Positive,True,4
39dbabc2-b69f-4085-b459-b6b594444ad5,Great value for money. Just starting to use it,SmartWare,Laptop,2023-12-04,Positive,False,4
65d366a1-6353-49da-bd75-f1f5024803dc,Works flawlessly. Could be better,TechPro,Tablet,2022-05-11,Positive,True,5
223175be-8640-4784-a149-68b0daf436a7,Highly recommend. Could be better,Gadgetron,Camera,2023-05-31,Positive,False,4
f0b4ae7e-82c5-467b-af06-0aa77fe0828c,Absolutely amazing. No issues with delivery,SmartWare,Tablet,2023-10-03,Positive,True,4
6472fe9f-376b-4c0c-aec6-3a71cbe2d7d1,Exceeded my expectations. Packaging was okay,SmartWare,Laptop,2022-12-22,Positive,True,4
d6ef515b-0a79-4313-bb20-6bd036c8bbd0,Great value for money. Could be better,Gadgetron,Laptop,2023-12-11,Positive,False,4
1f093d3a-8960-477c-b660-0796a762645f,Worth every penny. Could be better,TechPro,Laptop,2022-07-03,Positive,False,5
f8c95640-0cee-4d69-b44f-9ea80833abc4,Perfect product. Delivery was fast,SmartWare,Laptop,2023-02-06,Positive,False,5
dfa74063-665f-4403-a084-02f524fe52c2,Highly recommend. Still testing the features,Gadgetron,Laptop,2021-07-15,Positive,True,5
4fc55dbf-870d-4483-92fe-4bb822635cbf,Very satisfied. Could be better,NovaTech,Tablet,2023-12-23,Positive,True,4
7dcc4956-a274-49db-b108-f9b9f2f3ce3f,Worth every penny. Just starting to use it,SmartWare,Camera,2021-03-17,Positive,True,5
c5067e0e-802e-4370-ad29-fe896ad40b13,Highly recommend. Delivery was fast,TechPro,Tablet,2022-07-29,Positive,True,4
af503443-19a5-4d7c-abdc-67aeb545dc51,Perfect product. It's an average product,TechPro,Phone,2022-02-02,Positive,False,5
6e26869e-6302-4655-81bd-cc698446d91b,Great value for money. It's an average product,Gadgetron,Phone,2021-12-10,Positive,False,5
c5b9193d-3555-4060-9323-9a656bdbfe19,Highly recommend. Still testing the features,Gadgetron,Phone,2022-03-28,Positive,False,4
436307fa-6572-4968-9d60-e242b23123ea,Works flawlessly. It's an average product,TechPro,Tablet,2023-11-14,Positive,True,4
bb6ca792-b96f-40e9-8f09-10b753f434f1,Works flawlessly. It's an average product,NovaTech,Phone,2021-01-18,Positive,False,4
09e664c5-d7b9-418e-b6e7-1855ba74f7da,Love it. No issues with delivery,Gadgetron,Camera,2021-02-15,Positive,True,4
b5030337-7d0f-43c4-af00-3edaf41bc18e,Perfect product. Just starting to use it,NovaTech,Phone,2022-06-26,Positive,False,5
c35a0376-0159-4406-9a6e-85d9caaf5a0a,Worth every penny. No issues with delivery,NovaTech,Phone,2023-03-14,Positive,False,5
9eb5a4a3-88af-413c-bc49-95e6c8c00c4c,Works flawlessly. No issues with delivery,SmartWare,Camera,2021-11-18,Positive,False,4
977048a6-6bce-4e0f-a35a-05cca231e729,Highly recommend. Could be better,TechPro,Camera,2022-08-18,Positive,True,5
d475317c-a60b-4d12-a031-6fc4ad8680c4,Great value for money. It's an average product,Gadgetron,Camera,2023-06-12,Positive,False,4
347f9d0a-0f47-4420-bf37-94f5ab481117,Exceeded my expectations. Delivery was fast,Gadgetron,Laptop,2022-03-12,Positive,True,4
de4de1fc-c756-48a6-a126-df2ba1fe9a94,Very satisfied. Just starting to use it,NovaTech,Laptop,2023-02-13,Positive,True,4
0f065f25-bf8d-4f0c-8aea-bb1e750f24f8,Very satisfied. Just starting to use it,NovaTech,Camera,2021-04-14,Positive,True,5
96a7ce7c-dacf-4b14-ba2f-b220f4e69472,Very satisfied. No issues with delivery,SmartWare,Tablet,2022-07-21,Positive,False,4
8af7bbf2-4d86-45b7-8310-8e2b3347eea0,Works flawlessly. No issues with delivery,TechPro,Camera,2023-10-23,Positive,False,4
8d0dd375-a995-405a-9783-e24bf25d316f,Very satisfied. Still testing the features,SmartWare,Laptop,2021-03-30,Positive,True,5
6878e182-58f1-4fa8-9721-4e469f1f26a2,Great value for money. Still testing the features,SmartWare,Camera,2023-05-08,Positive,False,5
f544faa6-5d15-4057-a753-45823f4276e1,Highly recommend. No issues with delivery,SmartWare,Camera,2022-12-24,Positive,False,4
f005067b-9179-4f86-a512-4442a61d9b58,Worth every penny. Just starting to use it,NovaTech,Camera,2022-05-03,Positive,False,4
c4228a29-f233-466e-af4a-20414b77cb1d,Worth every penny. Just starting to use it,Gadgetron,Camera,2022-01-23,Positive,True,4
344e675f-0c8b-45b0-bb23-dc908f50159b,Love it. It's an average product,SmartWare,Phone,2021-10-21,Positive,False,4
3c2777fe-abd2-4ea9-aa34-3e508d6a805a,Great value for money. Packaging was okay,TechPro,Laptop,2022-04-10,Positive,True,5
7fdb2107-f7ad-4262-b0a4-07cefa2397c7,Absolutely amazing. Could be better,TechPro,Camera,2022-05-21,Positive,False,4
8feabc84-a347-4a09-a577-f891bc28208c,Perfect product. Delivery was fast,NovaTech,Laptop,2023-11-21,Positive,True,5
bf361e0b-4a6b-4c63-a57e-c01e4ae6b482,Great value for money. It's an average product,SmartWare,Laptop,2022-10-20,Positive,True,4
30e4b8ec-5ff5-454b-8af0-26b0166598a8,Love it. Delivery was fast,Gadgetron,Tablet,2023-04-09,Positive,False,5
9b601f38-faf4-4e88-b11e-d39c088a6210,Highly recommend. Just starting to use it,Gadgetron,Phone,2022-04-04,Positive,False,4
aa357aba-a055-4b8f-b26f-ccb3f8a0f747,Absolutely amazing. Still testing the features,NovaTech,Tablet,2023-07-09,Positive,False,5
9a7ccaa9-fa8f-4e4b-88ce-4324a5e8e4da,Exceeded my expectations. Packaging was okay,Gadgetron,Tablet,2021-02-17,Positive,False,5
ad545b0c-be9e-4da5-8318-75fec685f561,Perfect product. Delivery was fast,TechPro,Tablet,2022-09-28,Positive,False,5
38a88091-fb7f-4afe-b5ab-155bcff1921f,Love it. Delivery was fast,Gadgetron,Camera,2021-11-09,Positive,True,4
b1463aad-367d-4ec5-b039-dc29a1ede73e,Very satisfied. It's an average product,Gadgetron,Camera,2022-08-30,Positive,False,4
aba985fb-9f9f-4279-b269-ad3c06ac9ac6,Love it. Packaging was okay,TechPro,Laptop,2021-09-20,Positive,True,4
22cbf64a-8c24-4155-81b5-5737f11fd5e5,Worth every penny. Delivery was fast,TechPro,Laptop,2022-07-14,Positive,False,5
2977a3f0-3576-41f4-98e2-b9540c30abdd,Perfect product. Packaging was okay,TechPro,Phone,2022-08-05,Positive,False,5
71549c18-ac21-4a65-911e-dd87d52ea000,Very satisfied. Could be better,SmartWare,Camera,2021-07-16,Positive,False,4
13171dcd-fa10-4c55-af71-1e5d6bd73a3b,Highly recommend. It's an average product,Gadgetron,Laptop,2023-03-09,Positive,False,4
a086a1e8-f298-43b6-8d08-6f8001e069d1,Absolutely amazing. It's an average product,TechPro,Phone,2023-01-26,Positive,True,5
a8094f43-8746-45e2-af75-ffd81b228b0c,Works flawlessly. Delivery was fast,TechPro,Camera,2022-08-28,Positive,False,4
b491c98c-c229-4c91-80a0-84a905a62e58,Great value for money. No issues with delivery,SmartWare,Phone,2021-01-07,Positive,False,5
bca48561-9ac0-40f1-97f9-c5d8305718a2,Love it. Still testing the features,TechPro,Laptop,2022-05-31,Positive,False,5
4352430c-821a-4ff2-8326-834106266b4a,Absolutely amazing. Still testing the features,SmartWare,Camera,2021-12-10,Positive,True,5
c4546cfd-7097-4ad0-b5b1-ba28c3f5a2fa,Highly recommend. Packaging was okay,TechPro,Tablet,2021-11-07,Positive,True,4
2829b75e-4287-4337-8880-a9bb22a62645,Worth every penny. Packaging was okay,NovaTech,Camera,2023-06-04,Positive,False,4
acc95c86-462d-437f-856c-c90d1fbe31ff,Highly recommend. Delivery was fast,NovaTech,Phone,2022-06-08,Positive,True,5
55d6b82c-15c3-4936-9649-292601fb2eb0,Works flawlessly. Could be better,SmartWare,Phone,2023-11-26,Positive,True,5
5962688b-0755-4933-9e28-cfc51ad80e04,Worth every penny. No issues with delivery,Gadgetron,Laptop,2022-09-30,Positive,False,5
58506f60-b8b6-44ef-aa31-af9510354f9f,Love it. No issues with delivery,TechPro,Tablet,2021-01-05,Positive,True,5
bccc8ffe-60c1-49ef-9605-2bf98acb41c5,Works flawlessly. It's an average product,TechPro,Tablet,2022-10-09,Positive,True,5
f9cf65c5-1f87-4807-8c5a-e99482648523,Love it. Just starting to use it,NovaTech,Camera,2021-01-15,Positive,False,5
ef751929-bd8f-49e2-aac6-3d26681ef285,Very satisfied. Packaging was okay,NovaTech,Camera,2023-07-14,Positive,True,4
f2fcc7bc-7122-438e-8acc-092dea3d6bca,Love it. It's an average product,Gadgetron,Camera,2021-02-24,Positive,True,5
7371fa52-2330-4bc8-bbf4-2ca6f65cfbc3,Great value for money. Delivery was fast,NovaTech,Tablet,2023-01-03,Positive,False,5
8031af25-f0bd-4724-a3ff-023c123b4a8f,Exceeded my expectations. It's an average product,TechPro,Laptop,2022-08-30,Positive,True,4
e720962f-a5b8-498e-aca7-b6617e769913,Absolutely amazing. Just starting to use it,SmartWare,Tablet,2022-01-15,Positive,False,4
8a85a495-72dd-494c-b2fb-b3e9519ecdae,Exceeded my expectations. Could be better,TechPro,Laptop,2021-11-05,Positive,False,5
9fa11a09-25dc-40a4-b0ee-f3c31154aa01,Works flawlessly. No issues with delivery,SmartWare,Phone,2021-02-18,Positive,True,4
50b8aab8-0260-4418-99e6-325781307a75,Works flawlessly. Packaging was okay,NovaTech,Camera,2022-04-22,Positive,False,5
fd803bda-6be2-45df-bab7-abd8ffc68d99,Exceeded my expectations. It's an average product,NovaTech,Camera,2021-11-29,Positive,True,4
b8187690-bacb-4a2b-822f-cec82c15b575,Highly recommend. It's an average product,NovaTech,Laptop,2022-11-15,Positive,True,4
58463cc3-1d6a-443a-afe4-bb35bf5041e1,Works flawlessly. Still testing the features,TechPro,Tablet,2022-01-17,Positive,False,5
ce52eb7f-ee79-414b-ba31-9cebe5b71ae0,Love it. No issues with delivery,TechPro,Phone,2021-12-21,Positive,True,4
895a836d-ee43-42b8-9add-17e18c076e91,Highly recommend. Still testing the features,SmartWare,Phone,2022-07-27,Positive,False,5
3d7178fd-ea4e-4d61-92fa-0d7965d3583e,Great value for money. It's an average product,SmartWare,Laptop,2022-02-10,Positive,False,4
e9e45153-1834-4001-9c8f-f683a1b125fa,Exceeded my expectations. Still testing the features,Gadgetron,Tablet,2023-11-16,Positive,False,5
5dfb1265-3e8d-44d4-a1d1-4334f7c05e0a,Works flawlessly. Delivery was fast,NovaTech,Tablet,2022-09-19,Positive,False,4
923cbf67-ca7e-4003-a6e0-669ca03a6ef7,Love it. Just starting to use it,NovaTech,Camera,2022-01-11,Positive,False,5
1e27e5a0-a743-4b44-b074-d866e2b01501,Worth every penny. Could be better,SmartWare,Laptop,2023-08-26,Positive,False,5
088001b9-2bbb-4063-8e0b-bb0a826fa5fc,Love it. Still testing the features,TechPro,Phone,2022-08-19,Positive,True,5
b6802db8-ff65-4d79-9829-521100057993,Love it. No issues with delivery,NovaTech,Tablet,2021-09-22,Positive,True,4
d7f9befb-146e-4b21-8e65-0506e4fdc1a4,Perfect product. Could be better,TechPro,Phone,2022-09-21,Positive,True,4
faf4a5e9-9e56-4bcf-95a0-2a8cc2008d0b,Works flawlessly. It's an average product,TechPro,Camera,2023-09-23,Positive,True,4
cd2c3cc4-51bf-49d6-98ac-b6a4ec6149b8,Absolutely amazing. Just starting to use it,NovaTech,Camera,2021-06-12,Positive,True,5
4c05a70d-120f-470c-85ae-8dc70b30a831,Great value for money. Could be better,NovaTech,Camera,2021-10-18,Positive,True,4
587fad5f-f5df-4b98-90c0-b264e1e2dc54,Perfect product. Packaging was okay,Gadgetron,Tablet,2021-11-27,Positive,False,5
5dcfe066-8bcc-4b37-94c1-a476d9efa3b8,Highly recommend. Packaging was okay,Gadgetron,Camera,2021-06-19,Positive,True,4
a6f1ca43-d37a-41f6-a532-e79bfa2137f1,Worth every penny. No issues with delivery,Gadgetron,Camera,2021-08-20,Positive,False,4
6dc0d49a-2df6-4cac-8cae-96c0b67a57d3,Highly recommend. Could be better,SmartWare,Phone,2023-05-13,Positive,False,4
784e63b7-006a-45fa-a99b-b535c688b01f,Perfect product. Just starting to use it,SmartWare,Laptop,2022-12-09,Positive,True,5
c397f4d9-d89c-4ca5-a110-e7ba50317a1f,Highly recommend. It's an average product,NovaTech,Camera,2022-06-20,Positive,True,4
cae6204e-0814-4f2e-bd7c-299a22d040fb,Absolutely amazing. Packaging was okay,TechPro,Laptop,2022-07-31,Positive,False,5
7b855f04-0669-4a3e-9c6b-3768a72ba184,Love it. No issues with delivery,NovaTech,Camera,2022-10-23,Positive,False,4
55d6c78c-2ec1-4d91-9556-7333decfca98,Highly recommend. Still testing the features,TechPro,Tablet,2021-07-22,Positive,False,4
734c3f38-411d-43fa-9233-19e3d3063769,Exceeded my expectations. Just starting to use it,TechPro,Laptop,2022-06-12,Positive,True,5
bb22ef70-9c9a-48dd-aff0-3dc35a3f2efc,Absolutely amazing. Could be better,TechPro,Tablet,2022-01-31,Positive,True,5
5538a028-f3de-41a2-b386-be2312c66bae,Perfect product. Delivery was fast,SmartWare,Camera,2021-10-05,Positive,True,5
1b9d480e-e4d0-4584-a9c0-5ab71983211a,Worth every penny. Delivery was fast,NovaTech,Phone,2022-02-28,Positive,False,4
429a2909-5ec9-44e7-9a62-a89f8f83a94e,Works flawlessly. Delivery was fast,Gadgetron,Laptop,2021-06-08,Positive,False,5
c9bf3b6e-ab40-4c2a-835d-890142508681,Absolutely amazing. Packaging was okay,Gadgetron,Phone,2022-12-18,Positive,True,4
03dd2836-e515-4466-a4a6-a8036af488f9,Perfect product. Still testing the features,NovaTech,Tablet,2022-05-08,Positive,False,5
8fd4ccbb-9299-49e3-8a9d-1da13a2f7cd6,Worth every penny. It's an average product,TechPro,Camera,2021-01-02,Positive,True,4
b4def5fe-3649-4d61-af97-83b692919b76,Absolutely amazing. It's an average product,Gadgetron,Tablet,2022-02-08,Positive,True,4
87deb54c-207e-4d52-9f6f-1375b788bab7,Works flawlessly. Still testing the features,Gadgetron,Laptop,2023-04-26,Positive,False,4
21a9e1a8-5a54-47f1-8777-2f651c3f28a9,Exceeded my expectations. It's an average product,Gadgetron,Tablet,2022-08-25,Positive,False,5
ceeb9b2b-1410-4045-acce-81052ea48562,Very satisfied. Still testing the features,Gadgetron,Tablet,2021-08-21,Positive,False,4
4965a5ac-a4ce-41ed-b908-5fa9c33d5401,Absolutely amazing. Could be better,TechPro,Phone,2022-10-18,Positive,False,5
8f755b95-0757-4f1f-a158-cbbed03bd7f7,Very satisfied. It's an average product,Gadgetron,Phone,2023-12-05,Positive,False,4
f00d46c8-23a2-4102-bcc5-0d73675cdb13,Highly recommend. Still testing the features,TechPro,Phone,2021-02-22,Positive,False,5
5d9223d7-237c-4ab4-93eb-0433c598f9fe,Love it. Delivery was fast,SmartWare,Tablet,2022-10-06,Positive,True,4
257a32b7-b5fe-4b98-9d66-e30fb44c9f1e,Very satisfied. Packaging was okay,SmartWare,Laptop,2021-02-03,Negative,True,5
6670db9c-23e3-4f64-96d5-1e3d4ff6a1a1,Very satisfied. It's an average product,NovaTech,Phone,2023-12-26,Positive,False,4
2097fec3-009e-45d4-b68a-063aa72a1630,Absolutely amazing. Just starting to use it,Gadgetron,Camera,2021-06-03,Positive,False,5
e1659d3e-32a4-41e4-8c48-bd2acc4b7093,Love it. Just starting to use it,TechPro,Camera,2022-01-18,Positive,False,5
b1161333-eb34-45dd-8a50-712967a6e50c,Great value for money. It's an average product,SmartWare,Phone,2023-09-04,Positive,True,5
bfdc0079-85d8-41d5-8cd7-feeaa0d26dda,Worth every penny. Delivery was fast,TechPro,Tablet,2022-05-09,Positive,False,5
b8623639-3da5-4da9-af51-17d3d7f9e2da,Love it. Delivery was fast,Gadgetron,Tablet,2022-04-29,Positive,True,5
1d4cd1ee-676e-4c1a-ab08-b81c33584f1a,Perfect product. No issues with delivery,NovaTech,Laptop,2023-11-28,Positive,False,5
e99c0050-aa9b-4b13-8dab-b75aef2f5663,Exceeded my expectations. Still testing the features,NovaTech,Tablet,2021-03-24,Positive,False,5
95228668-0baf-47b0-a7aa-5de093aff982,Exceeded my expectations. Delivery was fast,Gadgetron,Tablet,2023-01-12,Positive,True,5
9f85b8b7-25aa-48c5-8a8d-a433eb6c6b32,Worth every penny. Just starting to use it,Gadgetron,Phone,2022-07-21,Positive,True,5
fc4aac4a-c239-4ed1-bf88-f13a76e4515e,Worth every penny. It's an average product,SmartWare,Phone,2021-12-29,Positive,True,5
eb5c7185-6736-4dc6-952a-47c7860aa01d,Very satisfied. Could be better,Gadgetron,Laptop,2021-11-12,Positive,True,4
8b33e0a1-3391-4d99-80ad-01ba71abd833,Love it. It's an average product,NovaTech,Tablet,2023-12-11,Positive,True,5
6af6ee61-eced-465e-a0d2-0af1bd6ea0b0,Perfect product. Could be better,NovaTech,Camera,2021-08-31,Positive,True,5
ec4fa39d-eb73-4469-97fa-ca27a39892e4,Highly recommend. Still testing the features,NovaTech,Tablet,2022-08-18,Positive,False,4
f4ee2aa3-c88f-4f3e-8e1c-d16647c5af2b,Absolutely amazing. Just starting to use it,NovaTech,Camera,2022-04-08,Positive,True,4
b5772c65-7766-470f-9bd5-3aa29bea5132,Perfect product. No issues with delivery,SmartWare,Tablet,2023-09-24,Positive,True,4
a5683b2d-d0c4-45ee-8d08-26d3b35af8f4,Worth every penny. Still testing the features,TechPro,Laptop,2023-04-13,Negative,True,4
d4cb26d2-caf9-4867-9785-ab689828bb31,Absolutely amazing. Still testing the features,SmartWare,Tablet,2023-08-11,Positive,False,4
bcd03523-e476-4d63-97f4-16863472a67b,Love it. Packaging was okay,NovaTech,Tablet,2021-01-17,Positive,False,4
6b79627a-2572-4622-8501-abe258adbc0a,Great value for money. Could be better,NovaTech,Tablet,2023-07-08,Positive,False,4
736650ab-ce24-4b10-9ce3-f38c644dafd7,Very satisfied. No issues with delivery,Gadgetron,Camera,2022-09-23,Positive,True,5
81d29ddb-3ef1-4af0-88af-a1757a358af8,Great value for money. Packaging was okay,SmartWare,Laptop,2021-11-16,Positive,False,5
bafe0c2e-de9b-4710-933d-1c6b8dcdf0b8,Worth every penny. No issues with delivery,Gadgetron,Laptop,2022-03-08,Positive,False,4
9ec557e3-4221-4a47-8ed6-858583e5a512,Worth every penny. Could be better,NovaTech,Phone,2023-10-20,Positive,True,4
a4bc9533-e0e9-4567-9eb5-bb96395d877e,Exceeded my expectations. Packaging was okay,SmartWare,Tablet,2022-06-17,Positive,False,4
5c857a24-33fc-46c6-9103-a077f5fb05d2,Perfect product. It's an average product,NovaTech,Camera,2022-06-26,Positive,False,5
1a51e23f-78cf-44cd-a212-20cb809c28eb,Worth every penny. Packaging was okay,TechPro,Tablet,2023-01-23,Positive,True,5
b35145c2-9929-452e-b92a-c833c017deaa,Highly recommend. It's an average product,Gadgetron,Camera,2023-07-28,Positive,True,4
2a95a960-573e-4765-8cf6-ef15c1715e40,Worth every penny. Delivery was fast,Gadgetron,Laptop,2022-01-07,Positive,True,4
f99606ae-d1c3-4172-8a11-62935ea1cd62,Great value for money. Just starting to use it,TechPro,Camera,2022-08-07,Positive,True,5
1a48dba9-dd61-4e08-ac02-4f29c6673a7c,Perfect product. Packaging was okay,TechPro,Laptop,2021-03-09,Positive,True,5
b292aaae-09a2-4162-9148-b42e276cdea6,Very satisfied. Packaging was okay,TechPro,Laptop,2021-05-23,Positive,True,5
49caf271-1bcb-4d6b-aa71-0bc3e3902793,Perfect product. No issues with delivery,NovaTech,Tablet,2022-10-22,Positive,True,4
a1d5bf5b-fff8-4962-a178-14c47e1b4c36,Absolutely amazing. No issues with delivery,TechPro,Camera,2021-08-04,Positive,False,5
9daa79c3-6213-4431-be4f-f61d6a270451,Highly recommend. Still testing the features,TechPro,Phone,2022-11-08,Positive,False,5
7b451ec7-6570-4e27-aed1-8bd94486a0bb,Highly recommend. It's an average product,SmartWare,Camera,2021-10-12,Positive,True,4
38a24e5f-5e06-4a5d-bbc9-943b83e02383,Great value for money. Delivery was fast,SmartWare,Phone,2021-05-18,Positive,True,4
f5540f97-1d40-48c6-b0fa-1db66a0737bf,Exceeded my expectations. Still testing the features,SmartWare,Phone,2021-12-04,Positive,False,4
a79beee5-c404-4681-8928-0306d28f23db,Works flawlessly. Packaging was okay,TechPro,Phone,2022-06-24,Positive,False,4
a0e71fe3-71f3-40d6-8f90-3381c7478020,Perfect product. Delivery was fast,NovaTech,Laptop,2022-10-22,Positive,False,4
cc5fd5b7-e640-470b-93f9-f52f0fbe46b3,Perfect product. Delivery was fast,NovaTech,Tablet,2022-03-24,Positive,False,5
81af72e5-e34f-40f4-85b7-b7179c44118c,Love it. Delivery was fast,TechPro,Tablet,2022-12-04,Positive,True,5
43aed76c-93b5-43d1-94ef-e536bb0960c5,Absolutely amazing. Could be better,SmartWare,Laptop,2021-03-10,Positive,False,5
36272d09-fca3-49f8-a426-47a85a12b880,Love it. Delivery was fast,SmartWare,Tablet,2022-12-14,Positive,False,5
